bu_naam;parkeren_pct;auto_pct;voet_pct;fiets_pct
BU01660400Zalk;0.09;0.71;0.20;0.00
BU01770600Nieuw Heeten;0.11;0.71;0.11;0.07
BU01640308Weijinkshoek;0.10;0.49;0.32;0.09
BU01640309Oosterveld;0.00;0.78;0.07;0.15
BU01640307Molendijkhoek;0.07;0.48;0.35;0.10
BU01730300Glinde-Hooiland;0.11;0.55;0.33;0.02
BU01640400Zwavertshoek;0.10;0.57;0.31;0.01
BU18950301Beerta-Nieuwbouw;0.08;0.67;0.25;0.01
BU01640503Bedrijventerrein Twentekanaal-Noord II;0.04;0.62;0.29;0.04
BU18950302Beerta-Centrum-West;0.12;0.57;0.28;0.03
BU01770900Laag Zuthem-Kern;0.04;0.75;0.19;0.01
BU16901201Koekange Noord;0.03;0.91;0.05;0.01
BU01640401Anninks-/Nijhofshoek;0.10;0.56;0.26;0.08
BU01750124Kern Ommen - Havengebied;0.16;0.34;0.47;0.02
BU01710110Emmeloord-de Zuidert;0.13;0.45;0.33;0.09
BU01640402Groot Driene-Zuid;0.09;0.57;0.31;0.03
BU01640506Boeldershoek;0.00;0.99;0.00;0.01
BU01710735Nagele-bedrijventerrein;0.17;0.66;0.02;0.15
BU01710736Nagele-landelijk gebied;0.03;0.83;0.02;0.13
BU01890008Zuidbroek;0.08;0.64;0.22;0.07
BU01640403Groot Driene-Noord;0.13;0.40;0.42;0.05
BU01640500Bedrijventerrein Twentekanaal-Zuid II;0.13;0.63;0.09;0.14
BU01800208Geerenland;0.00;1.00;0.00;0.00
BU08551202Armhoef Noord-Oost;0.18;0.37;0.41;0.05
BU01640501Berflo Es Noord;0.10;0.47;0.39;0.04
BU01710631Ens-woonkern;0.09;0.51;0.36;0.04
BU01640502Berflo Es Zuid;0.10;0.47;0.38;0.05
BU01660800's-Heerenbroek;0.05;0.67;0.08;0.20
BU01640504Veldwijk-Noord;0.11;0.57;0.26;0.06
BU01640505Veldwijk-Zuid;0.17;0.46;0.31;0.06
BU01710632Ens-bedrijventerrein;0.07;0.91;0.01;0.00
BU01710633Ens-landelijk gebied;0.01;0.89;0.01;0.10
BU01640600Bedrijventerrein Twentekanaal-Zuid I;0.15;0.75;0.05;0.05
BU01640603Bedrijventerrein Twentekanaal-Noord I;0.23;0.68;0.08;0.00
BU01640601Tuindorp 't Lansink;0.10;0.48;0.39;0.03
BU01800307Berger Achthoven en omgeving;0.02;0.94;0.01;0.03
BU03920804Verzetsliedenbuurt;0.09;0.47;0.37;0.07
BU01640602Tuindorp-Zuid;0.11;0.48;0.36;0.05
BU01640605Vikkerhoek;0.10;0.59;0.25;0.06
BU01640606Bedrijventerrein Zeggershoek;0.08;0.74;0.08;0.11
BU01640700Bedrijventerrein Westermaat-Zuidwest;0.16;0.65;0.03;0.17
BU01750125Kern Ommen - Vlierlanden;0.05;0.79;0.12;0.04
BU01750115Kern Ommen - Dante noord;0.08;0.61;0.23;0.08
BU01640704Bedrijvenpark Westermaat-Zuidoost;0.11;0.72;0.05;0.11
BU01640705Bedrijventerrein Westermaat-Noordoost;0.05;0.73;0.05;0.16
BU01800001Staphorst plan-West;0.06;0.74;0.12;0.09
BU03921002De Goede Hoop;0.17;0.39;0.40;0.04
BU01640701Woolde;0.15;0.62;0.21;0.02
BU02160002Noordoostelijke Buitenwijken;0.09;0.53;0.36;0.02
BU01640702Woolder Es;0.07;0.57;0.33;0.04
BU01710219Bant-woonkern;0.13;0.43;0.42;0.02
BU01750116Kern Ommen - Dante zuid;0.10;0.60;0.26;0.04
BU01640703Weidedorp;0.07;0.52;0.34;0.06
BU01680102Glane-beekhoek;0.04;0.64;0.10;0.22
BU01890303Enter-West;0.09;0.88;0.02;0.01
BU01640706Bedrijventerrein Westermaat-Noordwest;0.19;0.70;0.03;0.07
BU01680109Glane;0.00;0.82;0.04;0.14
BU01640801Vossenbelt-Zuid;0.12;0.50;0.33;0.05
BU01640800Roershoek;0.07;0.60;0.27;0.07
BU01970106Lintelo-kern;0.02;0.84;0.07;0.07
BU01640802Vossenbelt-Noord;0.06;0.53;0.37;0.04
BU01660007Bovenbroek;0.06;0.57;0.28;0.09
BU07941309Groot Goor;0.00;0.80;0.09;0.10
BU02000606De Voorwaarts;0.22;0.49;0.20;0.09
BU01640905Twekkelo;0.06;0.77;0.03;0.14
BU01750126Kern Ommen - sportpark Westbroek;0.21;0.29;0.41;0.09
BU01640804Kristenbos;0.11;0.78;0.00;0.11
BU01710118Emmeloord-landelijk gebied;0.01;0.82;0.03;0.14
BU01660011De Venen;0.07;0.60;0.16;0.16
BU01640803Het Broek;0.03;0.75;0.18;0.04
BU01660009Hagenbroek;0.11;0.52;0.33;0.05
BU02000607Bedrijvenpark Ecofactorij;0.27;0.67;0.02;0.04
BU01640805Dalmeden;0.06;0.84;0.05;0.05
BU01660001Brunnepe;0.13;0.52;0.33;0.02
BU01800400IJhorst;0.06;0.62;0.28;0.04
BU01640900Beckum kern;0.07;0.74;0.10;0.10
BU01660003Hanzewijk en Greente;0.14;0.53;0.28;0.05
BU01660000Binnenstad Kampen;0.13;0.52;0.33;0.02
BU01640901Slangenbeek;0.00;0.96;0.02;0.02
BU01660005Flevowijk;0.14;0.52;0.33;0.01
BU01660013Stationskwartier;0.02;0.86;0.09;0.03
BU05750005Dr. Mr. W. van den Berghstichting;0.09;0.54;0.36;0.01
BU01640902Stadspark Weusthag-Noord;0.05;0.81;0.09;0.05
BU01730400De Meijbree;0.11;0.51;0.33;0.05
BU01680201Overdinkel kern;0.09;0.55;0.35;0.01
BU01640903Stadspark Weusthag-Zuid;0.13;0.51;0.25;0.12
BU01660008Cellesbroek;0.10;0.47;0.36;0.07
BU01680209Overdinkel;0.01;0.88;0.03;0.09
BU03610404Bergermeer;0.07;0.56;0.32;0.05
BU02000608Bedrijvenpark Oost;0.00;0.99;0.01;0.01
BU01640904Driene;0.01;0.90;0.00;0.09
BU01660010De Maten;0.05;0.47;0.37;0.12
BU01890107Huurne I;0.00;0.95;0.03;0.02
BU01640906Oele;0.00;0.94;0.01;0.04
BU01660012Stationsplein;0.17;0.59;0.17;0.07
BU01640907Woolde;0.00;0.96;0.00;0.03
BU01640909Beckum;0.00;0.91;0.04;0.05
BU01710527Kraggenburg-woonkern;0.12;0.48;0.36;0.03
BU01830000Tubbergen-Dorp;0.09;0.59;0.28;0.04
BU01660303De Waard;0.08;0.64;0.13;0.14
BU01800002Staphorst streek-West;0.03;0.87;0.10;0.00
BU01660304De Koekoek;0.01;0.79;0.00;0.19
BU01711045Creil-woonkern;0.12;0.48;0.31;0.09
BU01660306Sonnenberg;0.01;0.90;0.01;0.08
BU01710941Espel-woonkern;0.14;0.51;0.35;0.01
BU01660501Wilsum;0.03;0.91;0.00;0.05
BU01710942Espel-bedrijventerrein;0.04;0.87;0.06;0.03
BU01660401Zalk;0.03;0.93;0.02;0.02
BU01800003Staphorst streek-Oost;0.01;0.88;0.10;0.01
BU01660600Grafhorst;0.04;0.74;0.10;0.11
BU01710220Bant-bedrijventerrein;0.08;0.87;0.05;0.00
BU01660900polder Mastenbroek;0.00;0.78;0.00;0.22
BU01680001Losser-West;0.07;0.57;0.31;0.05
BU01680002Bedrijfsterrein Losser;0.07;0.81;0.07;0.05
BU01680003Losser-Oost;0.09;0.54;0.35;0.01
BU01680101Glane kern;0.09;0.64;0.24;0.03
BU01680301De Lutte kern;0.10;0.56;0.28;0.06
BU01680309De Lutte;0.02;0.86;0.04;0.08
BU01680401Beuningen kern;0.08;0.60;0.31;0.02
BU01680409Beuningen;0.01;0.94;0.03;0.03
BU01710101Emmeloord-Centrum-Tussen Gracht en Vaart;0.17;0.47;0.30;0.06
BU01711046Creil-bedrijventerrein;0.06;0.90;0.04;0.00
BU01710103Emmeloord-Centrum-Bos en Gaard;0.08;0.57;0.32;0.04
BU01800005Staphorst-Zuid;0.08;0.61;0.28;0.03
BU03610502Huiswaard-2-West;0.14;0.41;0.35;0.10
BU01710102Emmeloord-Centrum-Centrum West;0.17;0.35;0.35;0.13
BU01710106Emmeloord-Revelsant-Zuid;0.12;0.44;0.32;0.12
BU01710425Marknesse-bedrijventerrein;0.15;0.80;0.03;0.02
BU01710104Emmeloord-Centrum-Centrum Oost;0.24;0.34;0.36;0.06
BU01710105Emmeloord-Revelsant-Noord;0.17;0.46;0.37;0.01
BU01830509Mander;0.02;0.84;0.06;0.08
BU01710108Emmeloord-Espelervaart-Rivierenbuurt;0.16;0.41;0.35;0.08
BU01710112Emmeloord-Waterland;0.17;0.59;0.25;0.00
BU01830600Reutum kern;0.05;0.73;0.18;0.05
BU02220302Schöneveld-Zuid;0.10;0.60;0.28;0.02
BU01710424Marknesse-woonkern;0.12;0.48;0.33;0.06
BU03610500Huiswaard-1-Zuid;0.10;0.43;0.40;0.07
BU01750402Kern Kloosterdijk;0.10;0.78;0.11;0.01
BU01710113Emmeloord-Emmelhage-Boswonen;0.13;0.48;0.33;0.07
BU02680734Lankforst;0.12;0.43;0.35;0.10
BU01710109Emmeloord-Espelervaart-Espelervaart West;0.13;0.39;0.35;0.13
BU01890005De Stouwe;0.11;0.49;0.33;0.07
BU01710111Emmeloord-de Erven;0.11;0.53;0.28;0.08
BU01730100Binnenstad;0.12;0.51;0.35;0.03
BU01710114Emmeloord-Emmelhage-Waterwonen/Polderwonen;0.06;0.81;0.06;0.07
BU01710115Emmeloord-Bedrijventerrein de Munt;0.01;0.83;0.01;0.15
BU02220303Schöneveld-Noord;0.09;0.50;0.34;0.08
BU01710116Emmeloord-Bedrijventerrein Nagelerweg;0.06;0.82;0.02;0.10
BU01710528Kraggenburg-bedrijventerrein;0.00;0.89;0.11;0.00
BU03610501Muiderwaard;0.12;0.36;0.38;0.13
BU01710837Tollebeek-woonkern;0.14;0.47;0.37;0.02
BU03310000Lopik-Dorp;0.15;0.52;0.30;0.04
BU01710221Bant-landelijk gebied;0.01;0.86;0.01;0.12
BU01710322Luttelgeest-woonkern;0.12;0.48;0.36;0.04
BU01710323Luttelgeest-landelijk gebied;0.06;0.80;0.00;0.14
BU01710529Kraggenburg-bedrijventerrein;0.13;0.81;0.06;0.00
BU01710530Kraggenburg-landelijk gebied;0.01;0.82;0.00;0.17
BU06060904Botenbuurt;0.14;0.47;0.30;0.10
BU01710426Marknesse-landelijk gebied;0.06;0.77;0.01;0.15
BU01710943Espel-landelijk gebied;0.01;0.81;0.00;0.18
BU01800007De Slagen;0.06;0.71;0.13;0.09
BU01731300De Essen;0.07;0.58;0.27;0.08
BU01932270Breezicht;0.06;0.70;0.06;0.18
BU01711047Creil-landelijk gebied;0.01;0.78;0.00;0.22
BU01711149Rutten-woonkern;0.13;0.37;0.44;0.05
BU01711150Rutten-bedrijventerrein;0.02;0.98;0.00;0.00
BU01711151Rutten-landelijk gebied;0.02;0.83;0.00;0.15
BU07880409Biezenmortel;0.01;0.88;0.00;0.11
BU01933100Aalanden-Zuid;0.09;0.65;0.20;0.07
BU01711252Schokland-woonkern;0.09;0.37;0.16;0.39
BU01730200Het Inslag-De Kleies;0.12;0.50;0.32;0.06
BU01800006Staphorst-Noord;0.10;0.66;0.21;0.03
BU01932280Stadsbroek;0.00;0.79;0.02;0.20
BU01730500Haerbroek-Scholtenhoek;0.06;0.66;0.26;0.02
BU01730600Zuid-Berghuizen;0.08;0.55;0.31;0.06
BU01730700Hanzepoort;0.01;0.94;0.00;0.05
BU01730800Eekte-Hazewinkel;0.07;0.84;0.01;0.08
BU01730900Jufferbeek;0.00;0.91;0.02;0.07
BU01731000Het Hulsbeek;0.09;0.75;0.12;0.04
BU01750113Kern Ommen - Zuid - ten noorden v spoor;0.18;0.50;0.25;0.07
BU05750109Langeveld;0.05;0.43;0.39;0.13
BU01933000Holtenbroek IV;0.10;0.56;0.26;0.08
BU01750105Kern Ommen - Industrieterrein;0.20;0.63;0.09;0.07
BU01750119Kern Ommen - Alteveer Wonen 5-6;0.12;0.65;0.20;0.03
BU01731100De Thij;0.12;0.49;0.33;0.06
BU03610503Huiswaard-2-Oost;0.17;0.44;0.33;0.07
BU01731200De Graven Es;0.06;0.57;0.31;0.06
BU01750117Kern Ommen - Zeeheldenbuurt - Lodderholt;0.16;0.54;0.28;0.02
BU01840009Buitengebied;0.08;0.68;0.13;0.11
BU01731400Bekspring;0.03;0.76;0.02;0.18
BU01830200Harbrinkhoek kern;0.14;0.60;0.18;0.08
BU01750102Buurtschap Ommeres;0.01;0.87;0.04;0.08
BU01840010De Staart;0.12;0.50;0.34;0.05
BU01750103Kern Ommen - Laarakkers;0.12;0.46;0.38;0.03
BU01750104Buurtschap Ommen ten zuiden van de Vecht;0.10;0.69;0.06;0.15
BU01800100Rouveen kern;0.12;0.56;0.31;0.01
BU03440811Dichterswijk;0.11;0.35;0.49;0.06
BU01750106Buurtschap Junne;0.00;0.96;0.01;0.03
BU01750107Buurtschap Eerde;0.01;0.88;0.03;0.08
BU01830500Vasse kern;0.10;0.62;0.22;0.05
BU01750108Buurtschap Besthmen;0.02;0.78;0.15;0.06
BU01840011Urkerland;0.07;0.60;0.20;0.13
BU01750109Buurtschap Varsen;0.02;0.94;0.01;0.03
BU01840008De Top;0.11;0.47;0.40;0.02
BU19010935Waarder;0.14;0.51;0.32;0.04
BU01750110Buurtschap Ommerbos-Ommerkanaal;0.01;0.97;0.00;0.02
BU01750111Buurtschap Emsland;0.02;0.90;0.00;0.09
BU01750114Kern Ommen - Zuid - ten zuiden v spoor;0.09;0.74;0.08;0.10
BU01750201Buurtschap Arrien;0.00;0.92;0.02;0.07
BU01751103Buurtschap Ommerveld;0.00;0.92;0.00;0.07
BU01931200Wipstrik-Noord;0.06;0.61;0.27;0.06
BU01933010Holtenbroek I;0.16;0.44;0.35;0.05
BU01750202Buurtschap Arrienveld;0.02;0.98;0.01;0.00
BU01750301Buurtschap Beerze;0.04;0.88;0.02;0.07
BU03440812Rivierenwijk;0.14;0.36;0.45;0.05
BU04570303Hogewey Zuid;0.15;0.46;0.36;0.03
BU01751001Buurtschap Vinkenbuurt;0.01;0.98;0.00;0.00
BU01750403Buurtschap Beerzerveld;0.01;0.93;0.03;0.02
BU01770004Westdorp;0.15;0.51;0.33;0.01
BU01931110Schildersbuurt;0.17;0.38;0.41;0.04
BU03730106Oudtburgh;0.21;0.59;0.19;0.01
BU02280301De Horsten;0.20;0.45;0.29;0.06
BU01750501Buurtschap Dalmsholte;0.02;0.91;0.05;0.03
BU01751101Kern Witharen;0.04;0.41;0.45;0.10
BU01770005De Olykampen;0.11;0.54;0.29;0.06
BU01770006Hartkamp I;0.14;0.49;0.32;0.05
BU02280206Klaphek;0.07;0.56;0.31;0.07
BU05010006Nieuwland;0.15;0.47;0.31;0.07
BU02280302De Burgen;0.14;0.46;0.32;0.07
BU01750601Buurtschap Giethmen;0.00;0.95;0.01;0.04
BU01750701Kern Lemele;0.12;0.72;0.15;0.01
BU01770000Raalte Centrum;0.21;0.43;0.33;0.03
BU01750703Buurtschap Archem;0.02;0.82;0.15;0.01
BU01770001De Enk en industrieterrein-Noordoost;0.07;0.75;0.18;0.00
BU01770002Blekkershoek;0.12;0.52;0.35;0.01
BU01770003De Hofstee;0.10;0.59;0.29;0.02
BU03562500Rijnhuizen;0.09;0.53;0.24;0.13
BU01750801Buurtschap Stegeren;0.00;0.92;0.01;0.06
BU01800101Rouveen Streek-Zuid;0.02;0.91;0.05;0.02
BU05010009Verspreide huizen;0.06;0.71;0.08;0.15
BU02280303De Steinen;0.11;0.46;0.35;0.08
BU01933020Holtenbroek II;0.12;0.50;0.30;0.09
BU01751002Buurtschap Ommerschans;0.01;0.91;0.02;0.06
BU08260600Kruidenbuurt;0.11;0.61;0.22;0.05
BU06370803Hoornerhage c.a.;0.06;0.73;0.12;0.09
BU01770309Luttenberg II;0.02;0.89;0.09;0.00
BU01770400Broekland-Kern;0.13;0.69;0.16;0.03
BU01933110Aalanden-Midden;0.12;0.48;0.28;0.11
BU01750802Buurtschap Stegerveld;0.01;0.89;0.01;0.09
BU01750901Kern Vilsteren;0.06;0.69;0.16;0.09
BU01750902Buurtschap Vilsteren;0.01;0.85;0.12;0.03
BU01770409Broekland III;0.01;0.88;0.00;0.12
BU07941000Centrum;0.10;0.38;0.45;0.06
BU01751102Buurtschap Witharen;0.00;0.98;0.00;0.02
BU01770007Langkamp II;0.13;0.41;0.43;0.03
BU01770008Langkamp I;0.10;0.53;0.36;0.01
BU01770500Mariënheem-Kern;0.10;0.69;0.19;0.02
BU01770109buitengebied;0.01;0.87;0.04;0.08
BU01770200Heeten-Kern;0.10;0.64;0.18;0.07
BU07941002Leonardus;0.09;0.52;0.35;0.04
BU01770209Heeten;0.00;0.89;0.03;0.08
BU01770300Luttenberg-Kern;0.07;0.68;0.22;0.03
BU02280305De Dalen;0.17;0.48;0.26;0.09
BU01800207Bisschops- en Munnikenslag;0.00;0.99;0.00;0.01
BU01770308Luttenberg I;0.00;0.96;0.01;0.03
BU01800102Rouveen Streek-Noord;0.02;0.84;0.13;0.00
BU03610206Oudorperpolder-Noord;0.22;0.50;0.28;0.01
BU01770407Broekland I;0.00;0.91;0.00;0.09
BU01770507Mariënheem I;0.01;0.90;0.05;0.04
BU03850207Volendam-Rozettenbuurt;0.12;0.45;0.36;0.07
BU02630002Hoenzadriel;0.00;0.98;0.01;0.00
BU01770408Broekland II;0.01;0.96;0.00;0.03
BU01890108Huurne II;0.00;0.94;0.00;0.06
BU01770508Mariënheem II;0.00;0.97;0.00;0.02
BU01770509Mariënheem III;0.00;0.99;0.00;0.01
BU01770609Nieuw Heeten;0.00;0.95;0.00;0.05
BU01770800Heino-West;0.08;0.64;0.27;0.02
BU01800308Heidehoogten;0.01;0.95;0.00;0.04
BU01800209Oldmaten;0.00;0.98;0.00;0.02
BU01800305Lankhorst;NULL;NULL;NULL;NULL
BU01770806Twentseweg en omgeving;0.00;1.00;0.00;0.00
BU01800206Dedemsvaart;0.03;0.91;0.01;0.05
BU02630003Alem;0.05;0.79;0.14;0.02
BU01770807Veldhoek;0.00;0.94;0.01;0.05
BU01770808Rozendaal;NULL;NULL;NULL;NULL
BU01770809Woolthuis;0.00;0.92;0.06;0.01
BU01800306Leyen;0.00;0.99;0.01;0.01
BU01770909Laag Zuthem;0.00;0.77;0.16;0.06
BU01771000Lierderholthuis-Kern;0.13;0.71;0.16;0.00
BU01771008Lierderholthuis;0.01;0.82;0.13;0.04
BU01830009Tubbergen;0.01;0.84;0.04;0.11
BU01830100Albergen kern;0.10;0.62;0.20;0.08
BU01830608Haarle;0.00;0.98;0.00;0.01
BU01840015Industrieterrein II;0.04;0.95;0.00;0.01
BU01890000Wierden-Centrum;0.19;0.49;0.32;0.01
BU07151004Triniteit;0.24;0.43;0.31;0.02
BU01800509Punthorst;0.00;0.97;0.00;0.02
BU01800709Zwartewatersklooster en Holtrust;0.04;0.88;0.01;0.08
BU02280306De Velden en Beken;0.11;0.52;0.32;0.04
BU01830109Albergen;0.01;0.89;0.01;0.09
BU01830201Mariaparochie;0.20;0.50;0.25;0.05
BU01890001Wierden-Noord;0.05;0.77;0.15;0.03
BU01830209Harbrinkhoek;0.01;0.83;0.03;0.13
BU01830300Geesteren kern;0.08;0.61;0.27;0.04
BU01830400Langeveen kern;0.09;0.71;0.12;0.08
BU01890002Wierden-West;0.08;0.57;0.35;0.00
BU03270008Wildenburg;0.12;0.56;0.24;0.08
BU01830409Langeveen;0.01;0.90;0.01;0.07
BU01890003De Maaten;0.07;0.56;0.27;0.10
BU01890105Lage Egge en omgeving;0.07;0.74;0.08;0.11
BU01830507Hezingen;0.01;0.89;0.03;0.07
BU01830700Fleringen kern;0.05;0.74;0.14;0.07
BU01830508Vasse;0.01;0.88;0.01;0.09
BU01830609Reutum;0.01;0.91;0.00;0.08
BU01830709Fleringen;0.02;0.89;0.00;0.09
BU01890004Wierden-Oost;0.09;0.57;0.30;0.03
BU01840007Urkerhard;0.14;0.50;0.33;0.03
BU01840000Urk-Kom;0.13;0.45;0.42;0.00
BU01840003Urk-Noord;0.22;0.47;0.26;0.06
BU01890301Enter-Noordwest;0.08;0.58;0.33;0.01
BU02280401De Bergen;0.14;0.50;0.24;0.13
BU01840004Havens en industrieterrein;0.13;0.79;0.03;0.05
BU01840006De Reede;0.11;0.55;0.30;0.03
BU02280307De Hoven;0.13;0.51;0.28;0.08
BU03636802Werengouw Midden;0.16;0.33;0.46;0.05
BU01890106Broeklanden;0.01;0.95;0.00;0.04
BU02680735Aldenhof;0.12;0.47;0.38;0.03
BU01931010Binnenstad-Noord;0.06;0.37;0.57;0.00
BU03630600Driehoekbuurt;0.21;0.42;0.37;0.00
BU01890300Enter-Zuidwest;0.13;0.60;0.27;0.00
BU01890109Wierdenseveld;0.00;0.76;0.16;0.08
BU01890200Hooge-Hexel kern;0.07;0.73;0.08;0.12
BU01890302Enter-Oost;0.04;0.66;0.27;0.03
BU02280102Bosrand;0.10;0.59;0.22;0.09
BU01890209Hooge-Hexel;0.01;0.83;0.11;0.05
BU02320100Emst;0.10;0.54;0.28;0.08
BU01890405IJpelo;0.01;0.98;0.00;0.01
BU01931020Noordereiland;0.18;0.45;0.37;0.00
BU01931210Wipstrik-Zuid;0.07;0.60;0.27;0.05
BU01931120Bollebieste;0.12;0.48;0.36;0.04
BU01890406Waterhoek;0.03;0.91;0.03;0.03
BU01890507Rectum;0.01;0.89;0.01;0.10
BU03440832Kanaleneiland-Noord;0.13;0.40;0.44;0.03
BU01890407Enterveen en Elsslagen;0.02;0.93;0.02;0.02
BU01931130Dieze-Centrum;0.14;0.44;0.36;0.05
BU01890408Zuiderveld;0.02;0.93;0.06;0.00
BU01931140Bagijneweide;0.20;0.43;0.32;0.04
BU01931150Hogenkamp;0.10;0.56;0.27;0.06
BU01931160Indischebuurt;0.16;0.45;0.33;0.06
BU01931300Stationsbuurt;0.09;0.46;0.36;0.09
BU01933120Aalanden-Noord;0.13;0.45;0.33;0.10
BU03635702Drieburg;0.00;0.65;0.21;0.14
BU01890409Enterbroek en omgeving;0.02;0.85;0.08;0.05
BU01931100Het Noorden;0.13;0.59;0.23;0.05
BU01934000Berkum;0.06;0.65;0.22;0.07
BU01890508Notter;0.00;0.93;0.02;0.04
BU03632600Diamantbuurt;0.16;0.33;0.48;0.03
BU03636402Nieuwendammmerdijk West;0.13;0.53;0.29;0.05
BU01890509Zuna;0.01;0.89;0.01;0.08
BU01931000Binnenstad-Zuid;0.07;0.43;0.49;0.01
BU03636403Nieuwendammerdijk Oost;0.04;0.50;0.41;0.04
BU01932120Vreugderijk;0.01;0.79;0.01;0.19
BU07880401Huize Assisië;0.53;0.33;0.14;0.00
BU02680736Malvert;0.11;0.44;0.39;0.05
BU01932130Bedrijventerrein Voorst-C;0.01;0.86;0.03;0.09
BU01932140Bedrijventerrein Voorst-D;0.01;0.83;0.07;0.09
BU01932200Frankhuis;0.15;0.42;0.37;0.06
BU03637703Buurt 5 Noord;0.13;0.36;0.47;0.04
BU01932210Mastenbroek;NULL;NULL;NULL;NULL
BU01932220Schoonhorst;0.13;0.48;0.30;0.08
BU01932240Milligen;0.15;0.42;0.37;0.06
BU01933030Holtenbroek III;0.14;0.46;0.32;0.08
BU03636201Tuindorp Nieuwendam Oost;0.04;0.45;0.49;0.02
BU01933210Langenholte;0.01;0.78;0.01;0.19
BU02320200Vaassen-Centrum;0.14;0.45;0.40;0.01
BU01934030Kantorenterrein-Oosterenk;0.01;0.56;0.25;0.18
BU01934040Bedrijventerrein Hessenpoort;0.02;0.83;0.01;0.14
BU01935000Oud Schelle;0.11;0.55;0.33;0.02
BU01934050Tolhuislanden;0.00;0.91;0.00;0.08
BU02000401Brummelhof;0.10;0.57;0.26;0.07
BU01934100Herfte;0.02;0.83;0.01;0.14
BU03120200Werkhoven;0.09;0.56;0.31;0.03
BU01934110Bedrijventerrein Marslanden-Zuid;0.02;0.85;0.03;0.11
BU01934120Wijthmen;0.02;0.89;0.02;0.07
BU01935010Schellerhoek;0.08;0.61;0.26;0.06
BU01935020Schellerbroek;0.07;0.61;0.22;0.11
BU02320201Vaassen-Noord-West;0.07;0.55;0.33;0.04
BU01935030Schellerlanden;0.12;0.46;0.30;0.13
BU01935040Oldenelerlanden-Oost;0.13;0.47;0.27;0.13
BU01935050Oldenelerlanden-West;0.12;0.55;0.28;0.05
BU07941003Heipoort;0.11;0.44;0.44;0.01
BU01935060Oldenelerbroek;0.13;0.54;0.26;0.07
BU01935070Schelle-Zuid en Oldeneel;0.00;0.65;0.01;0.33
BU01935080Katerveer-Engelse Werk;0.02;0.82;0.06;0.10
BU01935100Oud Ittersum;0.06;0.62;0.25;0.07
BU01935110Ittersumerlanden;0.18;0.34;0.35;0.13
BU01935120Ittersumerbroek;0.13;0.51;0.31;0.06
BU07941302Akkers;0.08;0.62;0.24;0.07
BU07941303Gansenwinkel;0.09;0.50;0.28;0.13
BU01935160Oude Mars;0.01;0.85;0.01;0.13
BU01935200Windesheim;NULL;NULL;NULL;NULL
BU01935210Harculo en Hoogzutmen;0.00;0.84;0.01;0.15
BU01970112Haart-kern;0.00;0.99;0.00;0.01
BU01970101Barlo-Kern;0.10;0.58;0.32;0.00
BU01970202Hollenberg;0.02;0.84;0.02;0.12
BU01970109Dalese Veld;0.00;0.99;0.00;0.00
BU07941400Brouwhuis-Dorp;0.08;0.70;0.19;0.04
BU07941401Brouwhuis-West;0.11;0.52;0.28;0.10
BU07960705De Watertuinen;0.12;0.58;0.23;0.06
BU01970102Barlo;0.01;0.86;0.00;0.13
BU03921604Muiderkring;0.05;0.50;0.43;0.02
BU01970107ten westen van Aalten;0.01;0.82;0.00;0.18
BU01970108Lintelo;0.01;0.85;0.00;0.14
BU03070101Nieuwstraat;0.04;0.55;0.40;0.00
BU02000402Vogelkwartier;0.10;0.54;0.35;0.01
BU02000407Kayersmolen-Noord;0.16;0.67;0.13;0.04
BU02000708Zuidbroek - Mozaïek & Rooster;0.13;0.49;0.29;0.08
BU01970103Heurne;0.01;0.95;0.00;0.04
BU01970104IJzerlo;0.00;0.90;0.00;0.10
BU01970105IJzerlo-kern;0.01;0.83;0.06;0.10
BU02320202Vaassen-West;0.11;0.57;0.31;0.01
BU02320204Vaassen-Oosterhof;0.08;0.59;0.25;0.09
BU01970203Het Zwanenbroek;0.00;0.91;0.02;0.07
BU01970110Dale;0.01;0.79;0.11;0.10
BU01970111Haart;0.03;0.86;0.04;0.07
BU02320203Oude Apeldoornseweg en omgeving;0.09;0.59;0.23;0.10
BU03921605Van Aemstelbuurt;0.05;0.49;0.44;0.02
BU01970201Bredevoort;0.02;0.86;0.05;0.07
BU02000403Staatsliedenkwartier;0.06;0.50;0.38;0.05
BU03634802Marathonbuurt West;0.13;0.34;0.48;0.05
BU02000709Zuidbroek - De Wellen;0.07;0.69;0.17;0.07
BU01970204Bredevoort;0.08;0.58;0.34;0.00
BU01970301Aalten-kern West;0.11;0.52;0.31;0.07
BU01970303Aalten-kern Zuid 2;0.10;0.58;0.29;0.04
BU01970304Aalten-kern Noord/Noordoost;0.09;0.54;0.34;0.04
BU07941402Brouwhuis-Oost;0.07;0.58;0.26;0.08
BU07941404Brouwhorst;0.04;0.72;0.09;0.15
BU01970302Aalten-kern Zuid 1;0.08;0.69;0.17;0.07
BU02000302Ugchelen-Zuid;0.07;0.90;0.01;0.02
BU02000806Kerschoten;0.09;0.53;0.34;0.05
BU01970403De Heurne-kern;0.07;0.63;0.21;0.09
BU08260601Sterrenbuurt;0.11;0.60;0.20;0.08
BU02000408Kayersmolen-Midden;0.12;0.72;0.13;0.03
BU01970306Aalten-kern Oost;0.15;0.47;0.37;0.02
BU01970305Aalten Kern 't Kobus;0.25;0.66;0.09;0.01
BU01970409De Heurne;0.00;0.89;0.00;0.11
BU02431204Muziekland IV;0.14;0.51;0.25;0.10
